N,P,K,temperature,humidity,ph,rainfall,Item,Year,Yield,label_encoded,label_banana,label_chickpea,label_coconut,label_coffee,label_cotton,label_grapes,label_jute,label_lentil,label_maize,label_mango,label_orange,label_papaya,label_pigeonpeas,label_rice,label_watermelon
0.2769500072655576,-0.10342552369970698,-0.25563047373889214,-0.05935061704570437,0.37075468298563724,1.8848673279888637,2.523191556591481,Rice,2023,-0.5665589465961395,14,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.103218901122499,0.06426321595865923,-0.22061260062397542,0.1826410746856592,0.5396523155330756,-0.22219753798520397,2.7817323540761993,Rice,2023,-0.5665589465961395,14,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.103218901122499,-0.1872698935288901,-0.25563047373889214,-0.1623598186409389,0.3717667931542348,0.8853414158239797,2.58189820285281,Rice,2023,-0.5665589465961395,14,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.11702699555131078,-0.21521801680528443,-0.20310366406651706,-0.8699648507814232,0.5614213714734946,-0.28101331832788984,2.218397199798426,Rice,2023,-0.5665589465961395,14,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.7567190424082979,-0.15932177025249572,-0.36068409308364235,-0.5823179118638089,0.3765254278741833,-0.5655525908969907,1.4601055360889066,Rice,2023,-0.5665589465961395,14,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.4635268542655121,0.0083669694058705,-0.25563047373889214,-0.7435094494147267,0.5828213422105206,-0.8741768669140905,2.7969174199813667,Rice,2023,-0.5665589465961395,14,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.9699497246939602,-0.6064917426748057,-0.2731394102963505,-0.6053655548641028,0.36151275097408536,-0.12211269306725102,1.498093244034247,Rice,2023,-0.5665589465961395,14,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.7833728776940057,-0.5505954961220169,-0.29064834685380886,-0.16262174709013183,0.47693339966539167,-0.11258892040109264,1.940933946941312,Rice,2023,-0.5665589465961395,14,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.129872736408207,-0.10342552369970698,-0.30815728341126725,-0.9658624609329115,0.42425564452366454,-2.01805968189948,2.7652184550726133,Rice,2023,-0.5665589465961395,14,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.863334383551129,-0.07547740042331261,-0.20310366406651706,0.06503403594155233,0.5319095620047404,-0.41574732819855886,2.0932411287367976,Rice,2023,-0.5665589465961395,14,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.0499112305510836,-0.047529277146918236,-0.23812153718143378,0.2648487547080291,0.4486841077024615,-0.6963524307834479,1.3766842846951395,Rice,2023,-0.5665589465961395,14,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.1565265716939148,0.0083669694058705,-0.36068409308364235,0.2577231429972841,0.40210735314452056,-0.6826440740910511,2.7986858186109975,Rice,2023,-0.5665589465961395,14,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.0499112305510836,-0.4946992495692281,-0.34317515652618397,-0.2878997702840675,0.49687652830847234,-1.2459315456690252,3.031916543539129,Rice,2023,-0.5665589465961395,14,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.11702699555131078,-0.38290675646365063,-0.20310366406651706,-0.8240251488355886,0.48726651532149035,1.3728319187765192,3.2688038972958684,Rice,2023,-0.5665589465961395,14,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.19698850140843416,-0.3549586331872563,-0.25563047373889214,-0.22951805131394273,0.5245251547260191,-1.2149112425504496,2.523740327292221,Rice,2023,-0.5665589465961395,14,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.17033466612272638,-0.41085487974004503,-0.34317515652618397,-0.49187260011802514,0.4448026956158128,-0.0195830068065523,2.3739615352359773,Rice,2023,-0.5665589465961395,14,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.22364233669414196,-0.32701050991086195,-0.22061260062397542,0.04512094910958702,0.5149130541155945,-1.2833744721357931,1.6748142173952356,Rice,2023,-0.5665589465961395,14,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.73006520712259,0.0922113392350536,-0.34317515652618397,0.038946589043961824,0.3525797949089094,0.6495992977930944,1.511540490126077,Rice,2023,-0.5665589465961395,14,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.7034113718368823,-0.4667511262928338,-0.2731394102963505,-0.2940511383937531,0.5765763037658396,-0.24340540175385872,3.271654481278698,Rice,2023,-0.5665589465961395,14,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.7833728776940057,-0.13137364697610135,-0.1855947275090587,0.17402255809948938,0.4591871240478706,1.1018139088817558,2.676854830902546,Rice,2023,-0.5665589465961395,14,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.9432958894082524,-0.6064917426748057,-0.30815728341126725,-0.09297382643381988,0.3708491754151503,-0.4370992895302802,1.20255400959911,Rice,2023,-0.5665589465961395,14,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.5434883601226355,-0.21521801680528443,-0.23812153718143378,-0.08138043993939892,0.5605524359999515,-1.7471739919219087,1.441678265544809,Rice,2023,-0.5665589465961395,14,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.4901806895512199,-0.4946992495692281,-0.30815728341126725,-0.4051914840424086,0.5659446896244358,1.8892951115078034,2.0916779366941753,Rice,2023,-0.5665589465961395,14,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.6234498659797588,-0.38290675646365063,-0.29064834685380886,-0.7020833251848014,0.3796653003764288,0.8737911059025821,1.6912763298100086,Rice,2023,-0.5665589465961395,14,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.863334383551129,-0.047529277146918236,-0.1855947275090587,-0.1423348411424475,0.3654643112387566,1.8163258198374703,2.4640509875973504,Rice,2023,-0.5665589465961395,14,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.11702699555131078,-0.5785436193984113,-0.22061260062397542,-0.36935683345164866,0.4925867692076525,-1.6344652839067138,1.8550062087995216,Rice,2023,-0.5665589465961395,14,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.5434883601226355,0.0922113392350536,-0.29064834685380886,-1.007650257904981,0.36230365702330186,0.4551228036610195,1.651054628427523,Rice,2023,-0.5665589465961395,14,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.996603559979668,-0.01958115387052387,-0.23812153718143378,-0.28904302436741625,0.4524094230360093,1.3255596728910062,1.408157022557175,Rice,2023,-0.5665589465961395,14,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.25029617197984977,0.0922113392350536,-0.22061260062397542,-0.6444505433521205,0.43674155192378,-1.1093057143683702,1.989346704240748,Rice,2023,-0.5665589465961395,14,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.0499112305510836,-0.13137364697610135,-0.34317515652618397,0.15811406823495883,0.5296830763375298,-1.2713990516019822,3.054592344188245,Rice,2023,-0.5665589465961395,14,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.5168345248369277,-0.5226473728456225,-0.29064834685380886,-0.36642545521472714,0.5756129982125826,-0.32299010195449557,3.008222951718629,Rice,2023,-0.5665589465961395,14,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.4901806895512199,-0.07547740042331261,-0.30815728341126725,0.04997225181294125,0.5121200082694808,0.9549639020660659,1.8095112303514647,Rice,2023,-0.5665589465961395,14,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.9432958894082524,-0.5785436193984113,-0.1855947275090587,-0.1785296035258997,0.4633775341518392,-0.6963707551739806,2.7208121242697154,Rice,2023,-0.5665589465961395,14,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.41021918369409655,-0.29906238663446755,-0.2731394102963505,-0.9633895173373254,0.4475064213102136,1.1193489811289687,1.3515803174668342,Rice,2023,-0.5665589465961395,14,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.1565265716939148,-0.047529277146918236,-0.36068409308364235,-0.6912342853544957,0.35708499665305926,0.08162907402869321,2.9006760877170206,Rice,2023,-0.5665589465961395,14,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.4368730189798043,-0.4667511262928338,-0.30815728341126725,-0.9380756321203477,0.4515599992367766,1.6216639979106646,2.309713378163551,Rice,2023,-0.5665589465961395,14,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.73006520712259,0.03631509268226487,-0.1855947275090587,0.06877745288604144,0.5144259642098342,-0.8026855766192352,2.318926818017909,Rice,2023,-0.5665589465961395,14,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.996603559979668,0.03631509268226487,-0.30815728341126725,-0.9002312892732236,0.5266697878975185,0.6897159178839242,2.9291791989019855,Rice,2023,-0.5665589465961395,14,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.38356534840838874,-0.5785436193984113,-0.23812153718143378,-0.6691326267375232,0.38058932108835675,0.7092130694119695,1.5394381018450312,Rice,2023,-0.5665589465961395,14,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.5434883601226355,-0.2711142633580732,-0.23812153718143378,-1.0004332759803503,0.5035284762771308,-0.9949381019183017,2.642663469131496,Rice,2023,-0.5665589465961395,14,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.1565265716939148,-0.4388030030164394,-0.34317515652618397,-0.1757835955772393,0.47748519006437357,0.4161728976143107,1.1824234874606094,Rice,2023,-0.5665589465961395,14,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.1565265716939148,-0.07547740042331261,-0.32566621996872563,-0.8006433325734145,0.3616930144515176,-1.1987461567451936,1.4726045723151489,Rice,2023,-0.5665589465961395,14,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.8100267129797134,0.06426321595865923,-0.36068409308364235,0.07479494130213488,0.44691617852834375,0.7098152061459234,2.280191996718669,Rice,2023,-0.5665589465961395,14,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.35691151312268093,-0.29906238663446755,-0.25563047373889214,-0.3297619574317189,0.3593395546421237,-2.02140237743476,2.6331737843068006,Rice,2023,-0.5665589465961395,14,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.9432958894082524,-0.01958115387052387,-0.32566621996872563,-0.36922530272305415,0.3729131738312977,-0.11352463756499057,2.7483276808934916,Rice,2023,-0.5665589465961395,14,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.14368083083701857,-0.13137364697610135,-0.25563047373889214,-0.07800287335056373,0.5323482296982591,0.6163435249180745,1.5829586627872432,Rice,2023,-0.5665589465961395,14,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.3036038425512653,-0.32701050991086195,-0.30815728341126725,-0.501944824404488,0.44976850117303346,1.2092913980113755,2.5931388265919084,Rice,2023,-0.5665589465961395,14,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.6234498659797588,-0.41085487974004503,-0.32566621996872563,-0.09755013433453628,0.48189311604102025,0.20335996987483693,3.2185104455359044,Rice,2023,-0.5665589465961395,14,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.5967960306940511,-0.38290675646365063,-0.23812153718143378,-0.7666552964957709,0.48971290340217555,1.1857499155548412,1.3581755258741943,Rice,2023,-0.5665589465961395,14,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.5168345248369277,-0.07547740042331261,-0.34317515652618397,0.1704594515539744,0.564849530810911,0.8189511803912101,2.5319737195064835,Rice,2023,-0.5665589465961395,14,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.103218901122499,-0.5785436193984113,-0.1855947275090587,-0.5960565424847118,0.4348006282897336,0.6991517012853602,2.902775433861955,Rice,2023,-0.5665589465961395,14,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.3036038425512653,-0.2711142633580732,-0.20310366406651706,0.2526674388647026,0.43130949862920287,2.0113118333971576,2.9446553345057813,Rice,2023,-0.5665589465961395,14,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.4635268542655121,-0.6064917426748057,-0.30815728341126725,-0.0944952921597274,0.44058425685207553,-2.0310491080461848,1.2433813977604165,Rice,2023,-0.5665589465961395,14,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.5701421954083433,-0.5785436193984113,-0.32566621996872563,0.28164772287530243,0.4156856480152496,-0.43449490922996264,1.3988242482328532,Rice,2023,-0.5665589465961395,14,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.6767575365511744,-0.4388030030164394,-0.30815728341126725,-0.5112670200200126,0.5245245065119829,1.525078631555962,1.5129528575335771,Rice,2023,-0.5665589465961395,14,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.33025767783697313,0.0083669694058705,-0.22061260062397542,0.13162878659958244,0.3638410897307118,-1.0404445085000422,1.1885961379797196,Rice,2023,-0.5665589465961395,14,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.4368730189798043,-0.32701050991086195,-0.36068409308364235,0.007411979038138594,0.48700783665801073,-0.9676452274726642,1.4128870870694363,Rice,2023,-0.5665589465961395,14,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.14368083083701857,-0.10342552369970698,-0.22061260062397542,0.1909285851537649,0.3963024577879991,-0.1331011703132941,1.9173661266675481,Rice,2023,-0.5665589465961395,14,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.3036038425512653,-0.38290675646365063,-0.29064834685380886,0.12315307992144235,0.5840358146293675,-0.626736307745625,1.2579257764074965,Rice,2023,-0.5665589465961395,14,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.3036038425512653,0.03631509268226487,-0.29064834685380886,-0.020310498313617368,0.3717064516724998,-1.398138219817513,1.8588035419682363,Rice,2023,-0.5665589465961395,14,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.2769500072655576,0.0922113392350536,-0.30815728341126725,-0.6230022589635597,0.5121282786361282,-0.10067099460151824,2.0681044430035596,Rice,2023,-0.5665589465961395,14,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.7034113718368823,-0.38290675646365063,-0.30815728341126725,-0.3967011406353476,0.41438437824957797,-1.8894669265416617,2.258669421607169,Rice,2023,-0.5665589465961395,14,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.7567190424082979,-0.1872698935288901,-0.20310366406651706,0.017996400232212172,0.4130946223197497,-0.7179765246331596,1.1841039661398747,Rice,2023,-0.5665589465961395,14,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.6767575365511744,-0.10342552369970698,-0.23812153718143378,-0.3232569230440483,0.3953111010242259,-1.7874824456085017,2.1035318117678976,Rice,2023,-0.5665589465961395,14,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.9432958894082524,-0.1872698935288901,-0.2731394102963505,-0.8607255344180296,0.5439778372404058,0.026134635002410256,2.0408671179465627,Rice,2023,-0.5665589465961395,14,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.996603559979668,-0.10342552369970698,-0.30815728341126725,0.29022577919922393,0.43745787977262346,0.8828173570354781,3.1297156921154277,Rice,2023,-0.5665589465961395,14,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.9166420541225446,-0.3549586331872563,-0.30815728341126725,-0.29321786474098116,0.5319675414156395,1.4531509880936533,2.2385745105156545,Rice,2023,-0.5665589465961395,14,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.6767575365511744,-0.32701050991086195,-0.36068409308364235,0.21458710798440228,0.35150417895689773,-0.40308818581395583,1.837202879027831,Rice,2023,-0.5665589465961395,14,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.5967960306940511,-0.4667511262928338,-0.30815728341126725,0.2024378952911006,0.530650771609674,1.5614953116774277,2.3650880645302608,Rice,2023,-0.5665589465961395,14,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.11702699555131078,-0.15932177025249572,-0.34317515652618397,-0.5078516362258514,0.48048552429952807,-0.5867068086322741,2.5230580890097576,Rice,2023,-0.5665589465961395,14,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.863334383551129,-0.29906238663446755,-0.23812153718143378,-0.5103754256761164,0.511801989953213,0.22746696569754596,1.393214157519062,Rice,2023,-0.5665589465961395,14,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.996603559979668,-0.2711142633580732,-0.32566621996872563,-0.7271225247727037,0.4482980441853146,0.07971659159777901,3.2241916142568887,Rice,2023,-0.5665589465961395,14,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.11702699555131078,-0.047529277146918236,-0.1855947275090587,-0.7506509609415105,0.5053599798465095,-0.717410357580815,3.073833710426796,Rice,2023,-0.5665589465961395,14,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.5967960306940511,-0.6064917426748057,-0.20310366406651706,0.21736829008146644,0.5698559267537933,0.8877353854169981,1.2015264007149449,Rice,2023,-0.5665589465961395,14,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.25029617197984977,-0.5505954961220169,-0.2731394102963505,-0.38296128840183,0.5181133213577229,-1.5679405105416875,1.287823561143721,Rice,2023,-0.5665589465961395,14,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.41021918369409655,-0.07547740042331261,-0.6933538876753512,-0.5234947646835176,-0.43690685173164506,-0.9797756972836478,-0.5250425250428428,Maize (corn),2023,-0.6295671821936233,9,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.14368083083701857,-0.3549586331872563,-0.6758449511178929,0.13379780315673037,-0.058627001885903696,0.6888071571564576,-0.26376446188198494,Maize (corn),2023,-0.6295671821936233,9,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.6501037012654667,-0.38290675646365063,-0.6933538876753512,-0.345301184720175,-0.05772764401474872,0.3022544212141882,-0.9039832547735078,Maize (corn),2023,-0.6295671821936233,9,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.4635268542655121,0.03631509268226487,-0.6058092048880594,-1.0214602604888174,-0.7251714432291514,0.21485516120416862,-1.01327739536386,Maize (corn),2023,-0.6295671821936233,9,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.14368083083701857,-0.5226473728456225,-0.6233181414455178,-1.3029678664432474,-0.4846792632284722,-0.6684008129227474,-0.9270659698094721,Maize (corn),2023,-0.6295671821936233,9,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.33025767783697313,-0.4388030030164394,-0.6933538876753512,-0.6812310275098299,-0.7191414156049779,-0.40244769760882004,-0.2670077669836757,Maize (corn),2023,-0.6295671821936233,9,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.996603559979668,-0.4388030030164394,-0.6758449511178929,0.04359692139055662,-0.3019166817452035,-0.5590555715679998,-0.20614369499860685,Maize (corn),2023,-0.6295671821936233,9,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.8899882188368369,0.0922113392350536,-0.6408270780029762,-0.03742780025328141,-0.2929858488089017,-0.7485852807744128,-0.6996242254527172,Maize (corn),2023,-0.6295671821936233,9,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.5434883601226355,-0.3549586331872563,-0.6758449511178929,-0.9376305013682438,-0.4914344360437103,-0.8307861050368647,-0.9299543578400378,Maize (corn),2023,-0.6295671821936233,9,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.3036038425512653,0.0922113392350536,-0.535773458658226,-0.08838530617736577,-0.2883805083119403,-0.9792949315764787,-0.13858937316685055,Maize (corn),2023,-0.6295671821936233,9,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.38356534840838874,-0.3549586331872563,-0.6408270780029762,-0.3909098843183543,0.03154644755611928,-0.8347891238464403,-0.4072949973048424,Maize (corn),2023,-0.6295671821936233,9,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.9166420541225446,-0.21521801680528443,-0.6058092048880594,-0.10374116903531148,-0.21294666349227248,0.04043903912324027,-0.77187738873244,Maize (corn),2023,-0.6295671821936233,9,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.17033466612272638,-0.13137364697610135,-0.6933538876753512,-0.5872773819545009,-0.6696375884324507,0.7386471331493721,-0.9553096453676352,Maize (corn),2023,-0.6295671821936233,9,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.9699497246939602,-0.3549586331872563,-0.6933538876753512,-1.2278232621228948,-0.3372298955228652,-0.5095461504122313,-0.39892416611706033,Maize (corn),2023,-0.6295671821936233,9,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.2769500072655576,-0.07547740042331261,-0.6058092048880594,-0.03777418021528631,-0.60438390858494,-0.7409880765584572,-0.8066562198507431,Maize (corn),2023,-0.6295671821936233,9,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.19698850140843416,0.03631509268226487,-0.5883002683306011,-1.34535840670238,-0.8403493811053286,-0.33761977071358645,-0.9579504732234678,Maize (corn),2023,-0.6295671821936233,9,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.38356534840838874,-0.2711142633580732,-0.6758449511178929,-0.1465834853929463,-0.11421339320673371,0.22158455537818553,-0.22960922806923398,Maize (corn),2023,-0.6295671821936233,9,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.14368083083701857,-0.4388030030164394,-0.6758449511178929,-0.04682797547404617,-0.3615227879266989,-0.5957699217354622,-0.7245122701802852,Maize (corn),2023,-0.6295671821936233,9,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.2769500072655576,-0.10342552369970698,-0.6408270780029762,-0.43302736965043614,-0.6084253191837881,-0.5793247617605668,-0.9260041698535105,Maize (corn),2023,-0.6295671821936233,9,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
